ContentArea,Indicator,Measure,Year,Geography,County,GeoID,Filter,FilterValue,Value,Version
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Anderson,20003,None,,29,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Atchison,20005,None,,89,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Barber,20007,None,,15,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Barton,20009,None,,28,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Bourbon,20011,None,,49,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Brown,20013,None,,20,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Butler,20015,None,,185,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Chase,20017,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Chautauqua,20019,None,,7,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Cherokee,20021,None,,25,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Cheyenne,20023,None,,7,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Clark,20025,None,,9,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Clay,20027,None,,18,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Cloud,20029,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Coffey,20031,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Comanche,20033,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Cowley,20035,None,,121,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Crawford,20037,None,,71,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Decatur,20039,None,,7,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Dickinson,20041,None,,87,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Doniphan,20043,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Douglas,20045,None,,239,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Edwards,20047,None,,6,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Elk,20049,None,,No Events,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Ellis,20051,None,,97,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Ellsworth,20053,None,,10,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Finney,20055,None,,212,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Ford,20057,None,,151,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Franklin,20059,None,,103,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Geary,20061,None,,19,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Gove,20063,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Graham,20065,None,,8,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Grant,20067,None,,19,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Gray,20069,None,,15,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Greeley,20071,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Greenwood,20073,None,,14,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Hamilton,20075,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Harper,20077,None,,12,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Harvey,20079,None,,87,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Haskell,20081,None,,13,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Hodgeman,20083,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Jackson,20085,None,,36,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Jefferson,20087,None,,30,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Jewell,20089,None,,8,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Johnson,20091,None,,"1,249",030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Kearny,20093,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Kingman,20095,None,,38,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Kiowa,20097,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Labette,20099,None,,82,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Lane,20101,None,,7,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Leavenworth,20103,None,,304,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Lincoln,20105,None,,7,030904340220140000010100
